restaurant_name,original_location,awards,top_tags,price_level,cuisines,vegan_options,gluten_free,open_days_per_week,avg_rating,total_reviews_count,excellent,food,service,atmosphere
Caburé Gastrobar,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",Y,Y,6.0,4.5,145,15,4.5,4.5,
Clubhouse27,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014","Mid-range, International, Mediterranean, European",€€-€€€,"Mediterranean, European, Asian, Healthy, International, Fusion",Y,Y,6.0,4.5,581,143,4.5,4.5,4.5
Zen & Do,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]","Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Italian, Pizza, Mediterranean",€€-€€€,"Pizza, Mediterranean, European, Italian",Y,Y,,4.5,117,20,4.5,4.5,4.0
Restaurant L'anxaneta,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish, Catalan",Y,Y,6.0,4.5,216,16,4.5,4.5,4.0
El Gauchito,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]",,"Mid-range, Steakhouse, Barbecue, European",€€-€€€,"Steakhouse, Barbecue, European",N,N,6.0,3.0,115,3,3.0,3.0,3.5
Can Lloses,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Sant Pere de Ribes""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2015, Certificate of Excellence 2014","Mid-range, Mediterranean, Spanish, Catalan",€€-€€€,"Mediterranean, Spanish, Catalan",N,N,6.0,4.0,220,6,4.0,4.0,4.0
Pasarela Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""La Roca del Valles"", ""Santa Agnes de Malanyanes""]",,"Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",N,N,7.0,2.5,368,3,3.0,3.0,3.0
La Republica,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""La Roca del Valles"", ""Santa Agnes de Malanyanes""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017","Cheap Eats, Mediterranean, Spanish, Catalan",€,"Mediterranean, Spanish, Catalan",N,Y,6.0,4.0,105,37,4.5,4.5,
Fonda De Can Parellada,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Masquefa""]",,"Mid-range, Spanish, Contemporary",€€-€€€,"Spanish, Contemporary",N,N,7.0,3.5,163,1,4.0,3.5,4.0
l'Antic Celler,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Masquefa""]","Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Mediterranean, Catalan, Vegetarian Friendly",€€-€€€,"Catalan, Mediterranean",Y,Y,4.0,4.0,153,64,4.0,4.0,4.0
Cal Cuiner,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Masquefa""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mediterranean, European, Contemporary",€€-€€€,"Mediterranean, European, Contemporary",N,N,6.0,4.5,162,3,4.5,4.5,4.0
Laona Barbera,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Barbera del Valles""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mediterranean, Spanish, Vegetarian Friendly",€€-€€€,"Mediterranean, Spanish",N,Y,7.0,4.5,225,1,4.0,4.0,4.5
Restaurante Sultan,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Barbera del Valles""]","Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Lebanese, Mediterranean, Middle Eastern",€€-€€€,"Lebanese, Middle Eastern, Arabic, Mediterranean",Y,N,6.0,4.5,209,3,4.5,4.5,
Can Escayola,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Barbera del Valles""]",,"Mid-range, Mediterranean, Barbecue, Spanish",€€-€€€,"Mediterranean, Barbecue, Spanish, Catalan",N,N,7.0,3.5,283,2,3.5,3.5,3.5
Oasis Barbera,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Barbera del Valles""]","Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Mid-range, Mediterranean, Spanish, Vegetarian Friendly",€€-€€€,"Mediterranean, Spanish",Y,Y,6.0,4.0,165,0,4.5,4.5,4.0
Debut,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",Y,Y,6.0,4.5,211,4,4.5,4.5,
25 Roselles,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",Certificate of Excellence 2016,"Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",N,Y,7.0,4.0,117,2,4.0,4.0,3.5
Antichi Sapori de Angelis,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013","Mid-range, Italian, Pizza, Mediterranean",€€-€€€,"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Sicilian, Southern-Italian",Y,Y,7.0,4.5,769,86,4.5,4.5,4.0
Restaurante Gauchito's Grill,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Mid-range, Steakhouse, Argentinian, Vegetarian Friendly",€€-€€€,"Steakhouse, Argentinian",N,Y,6.0,4.5,220,29,4.5,4.5,4.0
Restaurante Japones Osaka,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2017, Certificate of Excellence 2015","Mid-range, Japanese, Sushi, Asian",€€-€€€,"Japanese, Sushi, Asian",N,N,7.0,4.0,196,1,4.0,4.0,4.0
El Com Food & Wine Bar,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Contemporary, Gluten Free Options",€€-€€€,Contemporary,N,Y,5.0,4.5,161,22,4.5,4.5,4.5
La Marina de L'Hospitalet,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Mediterranean, Spanish, Vegetarian Friendly",€€-€€€,"Spanish, Mediterranean",N,N,6.0,3.5,135,4,4.0,3.5,4.0
UDON Gran Via 2,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Japanese, Sushi, Asian",€€-€€€,"Sushi, Asian, Japanese, Fusion",N,N,7.0,3.5,145,3,3.5,3.5,3.5
As de Pikas,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Cheap Eats, American, Fast food, Fusion",€,"Fusion, American, Fast food",Y,Y,6.0,4.5,453,35,4.5,4.5,4.5
Mug Restaurante,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Italian, Mediterranean, European",€€-€€€,"Italian, Mediterranean, European",Y,N,5.0,4.5,130,2,4.5,4.0,4.0
Cafe de la Placa,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Bar, Cafe, Mediterranean",€€-€€€,"Bar, Cafe, Mediterranean, European, Spanish, Diner",Y,Y,7.0,4.5,162,9,4.0,4.5,4.0
Mangia € Bevi,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Italian, Pizza, Mediterranean",€€-€€€,"Italian, Pizza, Mediterranean, European",Y,N,1.0,3.5,184,14,3.5,3.0,4.0
Baskonia Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",N,N,7.0,3.5,287,12,3.5,3.5,3.5
Sucapa,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, Spanish, European",N,Y,6.0,4.5,206,3,4.5,4.5,3.5
Muxia Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Mediterranean, Spanish, Vegetarian Friendly",€€-€€€,"Mediterranean, Spanish",N,N,7.0,3.5,220,13,3.5,3.5,3.5
Feng Sushi,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016","Mid-range, Japanese, Sushi, Asian",€€-€€€,"Japanese, Sushi, Asian",N,N,7.0,4.0,133,4,4.0,4.0,4.0
Canas y Tapas Gran Via 2,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Bar, Mediterranean, Spanish",€€-€€€,"Bar, Spanish, Mediterranean",N,N,7.0,2.5,129,8,3.5,3.5,3.5
Palmer Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, International, Mediterranean, European",€€-€€€,"Mediterranean, European, Spanish, International",Y,N,,4.0,195,45,4.0,4.5,
La Cocina De Graciela,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mexican, Latin, Central American",€€-€€€,"Mexican, Latin, Central American",N,Y,7.0,4.5,245,12,4.5,4.0,
This & That Co.,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish, Grill",N,Y,5.0,4.0,362,38,4.5,4.0,
El Nippón,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017","Mid-range, Japanese, Sushi, Soups",€€-€€€,"Japanese, Sushi, Soups",N,Y,5.0,4.0,181,2,4.5,4.0,
Casa Carmen Gran Via 2,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Mediterranean, European, Spanish",€€-€€€,"Spanish, Contemporary, Mediterranean, European",Y,Y,7.0,4.0,641,28,4.0,4.0,
La Pepa Restaurante,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",Y,Y,7.0,4.0,337,18,4.0,4.0,
Gastro Burger,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Certificate of Excellence 2018, Certificate of Excellence 2017","Cheap Eats, American, Vegetarian Friendly, Vegan Options",€,American,Y,Y,6.0,4.5,304,3,4.5,4.5,
Restaurante Casa Varela,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish, Catalan",Y,Y,7.0,4.5,579,113,4.5,4.5,4.0
Restaurante Piripipao,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",N,Y,6.0,4.5,225,30,4.5,4.0,3.5
El Racó del Cargol,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish, Catalan",Y,Y,6.0,4.0,304,8,4.5,4.0,3.5
La Flama,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",,"Mid-range, Bar, Mediterranean, Spanish",€€-€€€,"Bar, Mediterranean, Spanish",N,N,7.0,3.5,172,5,3.5,3.5,3.0
La Rosa Purpura,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""L'Hospitalet de Llobregat""]",Certificate of Excellence 2016,"Mid-range, Mediterranean, Spanish",€€-€€€,"Mediterranean, Spanish",N,N,7.0,4.0,101,38,4.5,4.5,4.5
Iberic Fusion Playa,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]",,"Mid-range, Mediterranean, Spanish, Catalan",€€-€€€,"Mediterranean, Spanish, Catalan",Y,Y,7.0,3.5,180,2,3.5,3.5,
Il Metro,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016","Cheap Eats, Italian, Pizza, Mediterranean",€,"Italian, Pizza, Mediterranean, European",Y,N,4.0,4.5,249,9,4.5,4.0,4.0
Donzella de la Costa,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]",,"Fine Dining, Mediterranean, Spanish",€€€€,"Mediterranean, Spanish",N,N,7.0,3.5,135,1,4.0,3.5,
Baires,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Travellers' Choice, Certificate of Excellence 2020","Cheap Eats, Steakhouse, Latin, Barbecue",€,"Argentinian, Steakhouse, Latin, Barbecue, Grill",N,Y,7.0,4.5,116,12,4.5,4.5,
Caruso,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Mid-range, Italian, Mediterranean, European",€€-€€€,"Italian, Mediterranean, European",Y,N,,4.5,279,10,4.5,4.5,4.0
Can Mario's Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish, Catalan",Y,Y,5.0,4.5,520,13,4.5,4.5,4.0
Tariq,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2013","Mid-range, Indian, Asian, Middle Eastern",€€-€€€,"Middle Eastern, Pakistani, Indian, Asian",Y,Y,6.0,4.5,365,20,4.5,4.5,4.0
Sotavent Restaurant,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]",,"Mid-range, Mediterranean, Spanish",€€-€€€,"Mediterranean, Spanish",N,N,7.0,3.5,101,2,4.0,3.5,4.0
El Rebost d'en Manel,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]",Certificate of Excellence 2016,"Mid-range, Steakhouse, Mediterranean, Barbecue",€€-€€€,"Catalan, Steakhouse, Barbecue, Spanish, Mediterranean, European",N,N,6.0,4.0,111,7,4.0,4.0,4.0
El Rebost de Montigala,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]",,"Mid-range, Mediterranean, Spanish",€€-€€€,"Spanish, Mediterranean",N,N,7.0,3.5,189,53,4.0,4.0,4.0
Pizzeria Oasis,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Certificate of Excellence 2017, Certificate of Excellence 2016","Cheap Eats, Italian, Pizza, Vegetarian Friendly",€,"Italian, Pizza",N,N,6.0,4.5,122,1,4.5,4.0,4.0
La Costa,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016","Mid-range, Mediterranean, European, Spanish",€€-€€€,"Mediterranean, European, Spanish",N,Y,6.0,4.5,103,6,4.5,4.5,
El Cafe de les Antipodes,"[""Europe"", ""Spain"", ""Catalonia"", ""Province of Barcelona"", ""Badalona""]","Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014","Mid-range, Cafe, International, Mediterranean",€€-€€€,"Cafe, Mediterranean, European, Spanish, International",Y,Y,6.0,4.0,394,18,4.0,4.0,4.5
